sample,word,freq,per1000,total_words,author
46,what,1,8.403361344537815,119,satoshi
46,when,0,0,119,satoshi
46,where,0,0,119,satoshi
46,which,0,0,119,satoshi
46,while,0,0,119,satoshi
46,who,0,0,119,satoshi
46,with,0,0,119,satoshi
46,would,0,0,119,satoshi
46,you,1,8.403361344537815,119,satoshi
46,your,0,0,119,satoshi
46,yourself,0,0,119,satoshi
47,about,0,0,67,satoshi
47,after,0,0,67,satoshi
47,again,0,0,67,satoshi
47,against,0,0,67,satoshi
47,all,0,0,67,satoshi
47,and,0,0,67,satoshi
47,are,0,0,67,satoshi
47,been,0,0,67,satoshi
47,below,0,0,67,satoshi
47,between,0,0,67,satoshi
47,both,0,0,67,satoshi
47,but,0,0,67,satoshi
47,cannot,0,0,67,satoshi
47,could,2,29.850746268656717,67,satoshi
47,did,0,0,67,satoshi
47,down,0,0,67,satoshi
47,each,0,0,67,satoshi
47,few,0,0,67,satoshi
47,for,3,44.776119402985074,67,satoshi
47,from,1,14.925373134328359,67,satoshi
47,further,0,0,67,satoshi
47,had,0,0,67,satoshi
47,has,0,0,67,satoshi
47,have,1,14.925373134328359,67,satoshi
47,here,0,0,67,satoshi
47,him,0,0,67,satoshi
47,himself,0,0,67,satoshi
47,his,0,0,67,satoshi
47,how,0,0,67,satoshi
47,into,0,0,67,satoshi
47,itself,0,0,67,satoshi
47,more,1,14.925373134328359,67,satoshi
47,most,0,0,67,satoshi
47,myself,0,0,67,satoshi
47,not,0,0,67,satoshi
47,off,0,0,67,satoshi
47,other,0,0,67,satoshi
47,ought,0,0,67,satoshi
47,our,0,0,67,satoshi
47,out,1,14.925373134328359,67,satoshi
47,over,0,0,67,satoshi
47,own,0,0,67,satoshi
47,same,0,0,67,satoshi
47,should,0,0,67,satoshi
47,some,0,0,67,satoshi
47,such,0,0,67,satoshi
47,than,2,29.850746268656717,67,satoshi
47,that,0,0,67,satoshi
47,the,10,149.2537313432836,67,satoshi
47,their,0,0,67,satoshi
47,them,0,0,67,satoshi
47,then,0,0,67,satoshi
47,there,0,0,67,satoshi
47,these,0,0,67,satoshi
47,they,0,0,67,satoshi
47,this,1,14.925373134328359,67,satoshi
47,those,0,0,67,satoshi
47,through,0,0,67,satoshi
47,too,0,0,67,satoshi
47,under,0,0,67,satoshi
47,until,0,0,67,satoshi
47,was,0,0,67,satoshi
47,were,0,0,67,satoshi
47,what,0,0,67,satoshi
47,when,1,14.925373134328359,67,satoshi
47,where,0,0,67,satoshi
47,which,0,0,67,satoshi
47,while,0,0,67,satoshi
47,who,0,0,67,satoshi
47,with,1,14.925373134328359,67,satoshi
47,would,0,0,67,satoshi
47,you,0,0,67,satoshi
47,your,0,0,67,satoshi
47,yourself,0,0,67,satoshi
48,about,0,0,206,satoshi
48,after,0,0,206,satoshi
48,again,0,0,206,satoshi
48,against,0,0,206,satoshi
48,all,2,9.70873786407767,206,satoshi
48,and,2,9.70873786407767,206,satoshi
48,are,2,9.70873786407767,206,satoshi
48,been,0,0,206,satoshi
48,below,0,0,206,satoshi
48,between,1,4.854368932038835,206,satoshi
48,both,0,0,206,satoshi
48,but,1,4.854368932038835,206,satoshi
48,cannot,0,0,206,satoshi
48,could,0,0,206,satoshi
48,did,0,0,206,satoshi
48,down,0,0,206,satoshi
48,each,0,0,206,satoshi
48,few,0,0,206,satoshi
48,for,0,0,206,satoshi
48,from,1,4.854368932038835,206,satoshi
48,further,0,0,206,satoshi
48,had,1,4.854368932038835,206,satoshi
48,has,0,0,206,satoshi
48,have,2,9.70873786407767,206,satoshi
48,here,0,0,206,satoshi
48,him,0,0,206,satoshi
48,himself,0,0,206,satoshi
48,his,2,9.70873786407767,206,satoshi
48,how,0,0,206,satoshi
48,into,0,0,206,satoshi
48,itself,0,0,206,satoshi
48,more,1,4.854368932038835,206,satoshi
48,most,0,0,206,satoshi
48,myself,0,0,206,satoshi
48,not,1,4.854368932038835,206,satoshi
48,off,1,4.854368932038835,206,satoshi
48,other,1,4.854368932038835,206,satoshi
48,ought,0,0,206,satoshi
48,our,0,0,206,satoshi
48,out,0,0,206,satoshi
48,over,1,4.854368932038835,206,satoshi
48,own,0,0,206,satoshi
48,same,5,24.271844660194173,206,satoshi
48,should,0,0,206,satoshi
48,some,0,0,206,satoshi
48,such,0,0,206,satoshi
48,than,3,14.563106796116504,206,satoshi
48,that,3,14.563106796116504,206,satoshi
48,the,22,106.79611650485435,206,satoshi
48,their,0,0,206,satoshi
48,them,0,0,206,satoshi
48,then,1,4.854368932038835,206,satoshi
48,there,1,4.854368932038835,206,satoshi
48,these,0,0,206,satoshi
48,they,2,9.70873786407767,206,satoshi
48,this,0,0,206,satoshi
48,those,0,0,206,satoshi
48,through,0,0,206,satoshi
48,too,1,4.854368932038835,206,satoshi
48,under,0,0,206,satoshi
48,until,1,4.854368932038835,206,satoshi
48,was,0,0,206,satoshi
48,were,0,0,206,satoshi
48,what,0,0,206,satoshi
48,when,1,4.854368932038835,206,satoshi
48,where,0,0,206,satoshi
48,which,0,0,206,satoshi
48,while,0,0,206,satoshi
48,who,2,9.70873786407767,206,satoshi
48,with,2,9.70873786407767,206,satoshi
48,would,2,9.70873786407767,206,satoshi
48,you,0,0,206,satoshi
48,your,0,0,206,satoshi
48,yourself,0,0,206,satoshi
49,about,1,3.125,320,satoshi
49,after,1,3.125,320,satoshi
49,again,0,0,320,satoshi
49,against,0,0,320,satoshi
49,all,4,12.5,320,satoshi
49,and,9,28.125,320,satoshi
49,are,1,3.125,320,satoshi
49,been,1,3.125,320,satoshi
49,below,0,0,320,satoshi
49,between,0,0,320,satoshi
49,both,0,0,320,satoshi
49,but,0,0,320,satoshi
49,cannot,0,0,320,satoshi
49,could,0,0,320,satoshi
49,did,0,0,320,satoshi
49,down,0,0,320,satoshi
49,each,2,6.25,320,satoshi
49,few,0,0,320,satoshi
49,for,0,0,320,satoshi
49,from,0,0,320,satoshi
49,further,0,0,320,satoshi
49,had,1,3.125,320,satoshi
49,has,1,3.125,320,satoshi
49,have,4,12.5,320,satoshi
49,here,0,0,320,satoshi
49,him,0,0,320,satoshi
49,himself,0,0,320,satoshi
49,his,1,3.125,320,satoshi
49,how,2,6.25,320,satoshi
49,into,0,0,320,satoshi
49,itself,0,0,320,satoshi
49,more,0,0,320,satoshi
49,most,0,0,320,satoshi
49,myself,0,0,320,satoshi
49,not,1,3.125,320,satoshi
49,off,0,0,320,satoshi
49,other,2,6.25,320,satoshi
49,ought,0,0,320,satoshi
49,our,0,0,320,satoshi
49,out,0,0,320,satoshi
49,over,0,0,320,satoshi
49,own,0,0,320,satoshi
49,same,2,6.25,320,satoshi
49,should,1,3.125,320,satoshi
49,some,1,3.125,320,satoshi
49,such,0,0,320,satoshi
49,than,0,0,320,satoshi
49,that,9,28.125,320,satoshi
49,the,32,100,320,satoshi
49,their,1,3.125,320,satoshi
49,them,3,9.375,320,satoshi
49,then,0,0,320,satoshi
49,there,0,0,320,satoshi
49,these,0,0,320,satoshi
49,they,11,34.375,320,satoshi
49,this,1,3.125,320,satoshi
49,those,0,0,320,satoshi
49,through,0,0,320,satoshi
49,too,0,0,320,satoshi
49,under,0,0,320,satoshi
49,until,0,0,320,satoshi
49,was,2,6.25,320,satoshi
49,were,0,0,320,satoshi
49,what,0,0,320,satoshi
49,when,1,3.125,320,satoshi
49,where,0,0,320,satoshi
49,which,1,3.125,320,satoshi
49,while,0,0,320,satoshi
49,who,1,3.125,320,satoshi
49,with,0,0,320,satoshi
49,would,0,0,320,satoshi
49,you,0,0,320,satoshi
49,your,0,0,320,satoshi
49,yourself,0,0,320,satoshi
50,about,0,0,211,satoshi
50,after,1,4.739336492890995,211,satoshi
50,again,0,0,211,satoshi
50,against,0,0,211,satoshi
50,all,0,0,211,satoshi
50,and,5,23.696682464454977,211,satoshi
50,are,2,9.47867298578199,211,satoshi
50,been,0,0,211,satoshi
50,below,0,0,211,satoshi
50,between,1,4.739336492890995,211,satoshi
50,both,1,4.739336492890995,211,satoshi
50,but,0,0,211,satoshi
50,cannot,0,0,211,satoshi
50,could,0,0,211,satoshi
50,did,0,0,211,satoshi
50,down,1,4.739336492890995,211,satoshi
50,each,1,4.739336492890995,211,satoshi
50,few,0,0,211,satoshi
50,for,2,9.47867298578199,211,satoshi
50,from,2,9.47867298578199,211,satoshi
50,further,0,0,211,satoshi
50,had,0,0,211,satoshi
50,has,1,4.739336492890995,211,satoshi
50,have,1,4.739336492890995,211,satoshi
50,here,0,0,211,satoshi
50,him,0,0,211,satoshi
50,himself,0,0,211,satoshi
50,his,0,0,211,satoshi
50,how,0,0,211,satoshi
50,into,0,0,211,satoshi
50,itself,0,0,211,satoshi
50,more,0,0,211,satoshi
50,most,0,0,211,satoshi
50,myself,0,0,211,satoshi
50,not,1,4.739336492890995,211,satoshi
50,off,0,0,211,satoshi
50,other,2,9.47867298578199,211,satoshi
50,ought,0,0,211,satoshi
50,our,0,0,211,satoshi
50,out,1,4.739336492890995,211,satoshi
50,over,0,0,211,satoshi
50,own,0,0,211,satoshi
50,same,0,0,211,satoshi
50,should,0,0,211,satoshi
50,some,0,0,211,satoshi
50,such,0,0,211,satoshi
50,than,3,14.218009478672986,211,satoshi
50,that,3,14.218009478672986,211,satoshi
50,the,16,75.82938388625593,211,satoshi
50,their,0,0,211,satoshi
50,them,1,4.739336492890995,211,satoshi
50,then,0,0,211,satoshi
50,there,0,0,211,satoshi
50,these,1,4.739336492890995,211,satoshi
50,they,2,9.47867298578199,211,satoshi
50,this,3,14.218009478672986,211,satoshi
50,those,0,0,211,satoshi
50,through,0,0,211,satoshi
50,too,1,4.739336492890995,211,satoshi
50,under,0,0,211,satoshi
50,until,0,0,211,satoshi
50,was,0,0,211,satoshi
50,were,1,4.739336492890995,211,satoshi
50,what,0,0,211,satoshi
50,when,1,4.739336492890995,211,satoshi
50,where,0,0,211,satoshi
50,which,0,0,211,satoshi
50,while,1,4.739336492890995,211,satoshi
50,who,0,0,211,satoshi
50,with,4,18.95734597156398,211,satoshi
50,would,2,9.47867298578199,211,satoshi
50,you,0,0,211,satoshi
50,your,0,0,211,satoshi
50,yourself,0,0,211,satoshi
51,about,2,0.8676789587852495,2305,satoshi
51,after,7,3.0368763557483733,2305,satoshi
51,again,0,0,2305,satoshi
51,against,2,0.8676789587852495,2305,satoshi
51,all,11,4.7722342733188725,2305,satoshi
51,and,53,22.99349240780911,2305,satoshi
51,are,16,6.941431670281996,2305,satoshi
51,been,3,1.3015184381778742,2305,satoshi
51,below,0,0,2305,satoshi
51,between,2,0.8676789587852495,2305,satoshi
51,both,0,0,2305,satoshi
51,but,12,5.206073752711497,2305,satoshi
51,cannot,3,1.3015184381778742,2305,satoshi
51,could,6,2.6030368763557483,2305,satoshi
51,did,2,0.8676789587852495,2305,satoshi
51,down,0,0,2305,satoshi
51,each,10,4.3383947939262475,2305,satoshi
51,few,0,0,2305,satoshi
51,for,26,11.279826464208243,2305,satoshi
51,from,13,5.639913232104122,2305,satoshi
51,further,2,0.8676789587852495,2305,satoshi
51,had,0,0,2305,satoshi
51,has,10,4.3383947939262475,2305,satoshi
51,have,8,3.470715835140998,2305,satoshi
51,here,1,0.43383947939262474,2305,satoshi
51,him,3,1.3015184381778742,2305,satoshi
51,himself,2,0.8676789587852495,2305,satoshi
51,his,5,2.1691973969631237,2305,satoshi
51,how,1,0.43383947939262474,2305,satoshi
51,into,5,2.1691973969631237,2305,satoshi
51,itself,1,0.43383947939262474,2305,satoshi
51,more,8,3.470715835140998,2305,satoshi
51,most,2,0.8676789587852495,2305,satoshi
51,myself,0,0,2305,satoshi
51,not,16,6.941431670281996,2305,satoshi
51,off,2,0.8676789587852495,2305,satoshi
51,other,5,2.1691973969631237,2305,satoshi
51,ought,1,0.43383947939262474,2305,satoshi
51,our,4,1.735357917570499,2305,satoshi
51,out,1,0.43383947939262474,2305,satoshi
51,over,2,0.8676789587852495,2305,satoshi
51,own,5,2.1691973969631237,2305,satoshi
51,same,2,0.8676789587852495,2305,satoshi
51,should,3,1.3015184381778742,2305,satoshi
51,some,3,1.3015184381778742,2305,satoshi
51,such,5,2.1691973969631237,2305,satoshi
51,than,8,3.470715835140998,2305,satoshi
51,that,34,14.750542299349242,2305,satoshi
51,the,230,99.78308026030369,2305,satoshi
51,their,6,2.6030368763557483,2305,satoshi
51,them,8,3.470715835140998,2305,satoshi
51,then,6,2.6030368763557483,2305,satoshi
51,there,4,1.735357917570499,2305,satoshi
51,these,2,0.8676789587852495,2305,satoshi
51,they,11,4.7722342733188725,2305,satoshi
51,this,12,5.206073752711497,2305,satoshi
51,those,1,0.43383947939262474,2305,satoshi
51,through,2,0.8676789587852495,2305,satoshi
51,too,2,0.8676789587852495,2305,satoshi
51,under,1,0.43383947939262474,2305,satoshi
51,until,4,1.735357917570499,2305,satoshi
51,was,2,0.8676789587852495,2305,satoshi
51,were,7,3.0368763557483733,2305,satoshi
51,what,3,1.3015184381778742,2305,satoshi
51,when,6,2.6030368763557483,2305,satoshi
51,where,2,0.8676789587852495,2305,satoshi
51,which,6,2.6030368763557483,2305,satoshi
51,while,5,2.1691973969631237,2305,satoshi
51,who,2,0.8676789587852495,2305,satoshi
51,with,27,11.713665943600867,2305,satoshi
51,would,10,4.3383947939262475,2305,satoshi
51,you,0,0,2305,satoshi
51,your,0,0,2305,satoshi
51,yourself,0,0,2305,satoshi
1,about,0,0,199,musk
1,after,0,0,199,musk
1,again,0,0,199,musk
1,against,0,0,199,musk
1,all,0,0,199,musk
1,and,4,20.100502512562816,199,musk
1,are,2,10.050251256281408,199,musk
1,been,1,5.025125628140704,199,musk
1,below,0,0,199,musk
1,between,0,0,199,musk
1,both,0,0,199,musk
1,but,1,5.025125628140704,199,musk
1,cannot,0,0,199,musk
1,could,0,0,199,musk
1,did,0,0,199,musk
1,down,0,0,199,musk
1,each,0,0,199,musk
1,few,0,0,199,musk
1,for,3,15.075376884422113,199,musk
1,from,0,0,199,musk
1,further,0,0,199,musk
1,had,0,0,199,musk
1,has,1,5.025125628140704,199,musk
1,have,2,10.050251256281408,199,musk
1,here,0,0,199,musk
1,how,0,0,199,musk
1,into,0,0,199,musk
1,itself,0,0,199,musk
1,more,0,0,199,musk
1,most,0,0,199,musk
1,not,1,5.025125628140704,199,musk
1,off,0,0,199,musk
1,other,0,0,199,musk
1,our,4,20.100502512562816,199,musk
1,out,0,0,199,musk
1,over,1,5.025125628140704,199,musk
1,own,0,0,199,musk
1,same,0,0,199,musk
1,should,0,0,199,musk
1,some,0,0,199,musk
1,such,1,5.025125628140704,199,musk
1,than,1,5.025125628140704,199,musk
1,that,6,30.150753768844226,199,musk
1,the,13,65.32663316582915,199,musk
1,their,0,0,199,musk
1,them,0,0,199,musk
1,then,2,10.050251256281408,199,musk
1,there,2,10.050251256281408,199,musk
1,these,0,0,199,musk
1,they,0,0,199,musk
1,this,2,10.050251256281408,199,musk
1,those,0,0,199,musk
1,through,0,0,199,musk
1,too,0,0,199,musk
1,under,0,0,199,musk
1,until,0,0,199,musk
1,was,0,0,199,musk
1,were,0,0,199,musk
1,what,0,0,199,musk
1,when,0,0,199,musk
1,where,0,0,199,musk
1,which,1,5.025125628140704,199,musk
1,while,0,0,199,musk
1,who,0,0,199,musk
1,whom,0,0,199,musk
1,with,2,10.050251256281408,199,musk
1,would,0,0,199,musk
1,you,3,15.075376884422113,199,musk
1,your,1,5.025125628140704,199,musk
2,about,1,12.5,80,musk
2,after,0,0,80,musk
2,again,2,25,80,musk
2,against,0,0,80,musk
2,all,0,0,80,musk
2,and,3,37.5,80,musk
2,are,1,12.5,80,musk
2,been,1,12.5,80,musk
2,below,0,0,80,musk
2,between,0,0,80,musk
2,both,0,0,80,musk
2,but,0,0,80,musk
2,cannot,1,12.5,80,musk
2,could,0,0,80,musk
2,did,0,0,80,musk
2,down,0,0,80,musk
2,each,0,0,80,musk
2,few,0,0,80,musk
2,for,0,0,80,musk
2,from,0,0,80,musk
2,further,0,0,80,musk
2,had,1,12.5,80,musk
2,has,0,0,80,musk
2,have,0,0,80,musk
2,here,0,0,80,musk
2,how,0,0,80,musk
2,into,1,12.5,80,musk
2,itself,0,0,80,musk
2,more,0,0,80,musk
2,most,0,0,80,musk
2,not,0,0,80,musk
2,off,0,0,80,musk
2,other,0,0,80,musk
2,our,0,0,80,musk
2,out,0,0,80,musk
2,over,0,0,80,musk
2,own,0,0,80,musk
2,same,1,12.5,80,musk
2,should,0,0,80,musk
2,some,1,12.5,80,musk
2,such,0,0,80,musk
2,than,0,0,80,musk
2,that,1,12.5,80,musk
2,the,8,100,80,musk
2,their,0,0,80,musk
2,them,0,0,80,musk
2,then,0,0,80,musk
2,there,1,12.5,80,musk
2,these,0,0,80,musk
2,they,0,0,80,musk
2,this,0,0,80,musk
2,those,2,25,80,musk
2,through,0,0,80,musk
2,too,0,0,80,musk
2,under,0,0,80,musk
2,until,1,12.5,80,musk
2,was,1,12.5,80,musk
2,were,1,12.5,80,musk
2,what,0,0,80,musk
2,when,0,0,80,musk
2,where,0,0,80,musk
2,which,0,0,80,musk
2,while,0,0,80,musk
2,who,1,12.5,80,musk
2,whom,1,12.5,80,musk
2,with,1,12.5,80,musk
2,would,1,12.5,80,musk
2,you,2,25,80,musk
2,your,0,0,80,musk
3,about,0,0,131,musk
3,after,0,0,131,musk
3,again,0,0,131,musk
3,against,0,0,131,musk
3,all,1,7.633587786259542,131,musk
3,and,3,22.900763358778626,131,musk
3,are,2,15.267175572519085,131,musk
3,been,0,0,131,musk
3,below,0,0,131,musk
3,between,0,0,131,musk
3,both,0,0,131,musk
3,but,2,15.267175572519085,131,musk
3,cannot,0,0,131,musk
3,could,0,0,131,musk
3,did,0,0,131,musk
3,down,0,0,131,musk
3,each,0,0,131,musk
3,few,0,0,131,musk
3,for,6,45.80152671755725,131,musk
3,from,0,0,131,musk
3,further,0,0,131,musk
3,had,0,0,131,musk
3,has,0,0,131,musk
3,have,3,22.900763358778626,131,musk
3,here,0,0,131,musk
3,how,1,7.633587786259542,131,musk
3,into,0,0,131,musk
3,itself,0,0,131,musk
3,more,0,0,131,musk
3,most,1,7.633587786259542,131,musk
3,not,0,0,131,musk
3,off,0,0,131,musk
3,other,0,0,131,musk
3,our,2,15.267175572519085,131,musk
3,out,2,15.267175572519085,131,musk
3,over,0,0,131,musk
3,own,0,0,131,musk
3,same,0,0,131,musk
3,should,0,0,131,musk
3,some,0,0,131,musk
3,such,0,0,131,musk
3,than,0,0,131,musk
3,that,7,53.4351145038168,131,musk
3,the,4,30.53435114503817,131,musk
3,their,0,0,131,musk
3,them,0,0,131,musk
3,then,1,7.633587786259542,131,musk
3,there,0,0,131,musk
3,these,1,7.633587786259542,131,musk
3,they,0,0,131,musk
3,this,6,45.80152671755725,131,musk
3,those,0,0,131,musk
3,through,1,7.633587786259542,131,musk
3,too,0,0,131,musk
3,under,0,0,131,musk
3,until,0,0,131,musk
3,was,0,0,131,musk
3,were,1,7.633587786259542,131,musk
3,what,1,7.633587786259542,131,musk
3,when,0,0,131,musk
3,where,0,0,131,musk
3,which,0,0,131,musk
3,while,0,0,131,musk
3,who,0,0,131,musk
3,whom,0,0,131,musk
3,with,0,0,131,musk
3,would,0,0,131,musk
3,you,0,0,131,musk
3,your,0,0,131,musk
4,about,3,30.612244897959183,98,musk
4,after,0,0,98,musk
4,again,0,0,98,musk
4,against,0,0,98,musk
4,all,0,0,98,musk
4,and,2,20.408163265306122,98,musk
4,are,0,0,98,musk
4,been,0,0,98,musk
4,below,1,10.204081632653061,98,musk
4,between,1,10.204081632653061,98,musk
4,both,0,0,98,musk
4,but,0,0,98,musk
4,cannot,0,0,98,musk
4,could,0,0,98,musk
4,did,0,0,98,musk
4,down,0,0,98,musk
4,each,0,0,98,musk
4,few,0,0,98,musk
4,for,1,10.204081632653061,98,musk
4,from,1,10.204081632653061,98,musk
4,further,0,0,98,musk
4,had,0,0,98,musk
4,has,0,0,98,musk
4,have,1,10.204081632653061,98,musk
4,here,0,0,98,musk
4,how,0,0,98,musk
4,into,0,0,98,musk
4,itself,0,0,98,musk
4,more,0,0,98,musk
4,most,0,0,98,musk
4,not,0,0,98,musk
4,off,0,0,98,musk
4,other,1,10.204081632653061,98,musk
4,our,0,0,98,musk
4,out,0,0,98,musk
4,over,0,0,98,musk
4,own,0,0,98,musk
4,same,0,0,98,musk
4,should,0,0,98,musk
4,some,0,0,98,musk
4,such,0,0,98,musk
4,than,0,0,98,musk
4,that,3,30.612244897959183,98,musk
4,the,8,81.63265306122449,98,musk
4,their,0,0,98,musk
4,them,0,0,98,musk
4,then,0,0,98,musk
4,there,0,0,98,musk
4,these,0,0,98,musk
4,they,0,0,98,musk
4,this,1,10.204081632653061,98,musk
4,those,0,0,98,musk
4,through,0,0,98,musk
4,too,0,0,98,musk
4,under,0,0,98,musk
4,until,0,0,98,musk
4,was,0,0,98,musk
4,were,0,0,98,musk
4,what,0,0,98,musk
4,when,0,0,98,musk
4,where,1,10.204081632653061,98,musk
4,which,2,20.408163265306122,98,musk
4,while,0,0,98,musk
4,who,0,0,98,musk
4,whom,0,0,98,musk
4,with,2,20.408163265306122,98,musk
4,would,0,0,98,musk
4,you,2,20.408163265306122,98,musk
4,your,0,0,98,musk
5,about,1,4.651162790697675,215,musk
5,after,0,0,215,musk
5,again,0,0,215,musk
5,against,0,0,215,musk
5,all,0,0,215,musk
5,and,6,27.906976744186046,215,musk
5,are,3,13.953488372093023,215,musk
5,been,0,0,215,musk
5,below,0,0,215,musk
5,between,0,0,215,musk
5,both,0,0,215,musk
5,but,2,9.30232558139535,215,musk
5,cannot,0,0,215,musk
5,could,1,4.651162790697675,215,musk
5,did,0,0,215,musk
5,down,0,0,215,musk
5,each,0,0,215,musk
5,few,0,0,215,musk
5,for,2,9.30232558139535,215,musk
5,from,0,0,215,musk
5,further,0,0,215,musk
5,had,0,0,215,musk
5,has,1,4.651162790697675,215,musk
5,have,4,18.6046511627907,215,musk
5,here,0,0,215,musk
5,how,0,0,215,musk
5,into,0,0,215,musk
5,itself,0,0,215,musk
5,more,0,0,215,musk
5,most,0,0,215,musk
5,not,0,0,215,musk
5,off,0,0,215,musk
5,other,0,0,215,musk
5,our,1,4.651162790697675,215,musk
5,out,1,4.651162790697675,215,musk
5,over,0,0,215,musk
5,own,0,0,215,musk
5,same,0,0,215,musk
5,should,0,0,215,musk
5,some,0,0,215,musk
5,such,1,4.651162790697675,215,musk
5,than,0,0,215,musk
5,that,5,23.255813953488374,215,musk
5,the,27,125.58139534883722,215,musk
5,their,0,0,215,musk
5,them,0,0,215,musk
5,then,1,4.651162790697675,215,musk
5,there,2,9.30232558139535,215,musk
5,these,0,0,215,musk
5,they,0,0,215,musk
5,this,1,4.651162790697675,215,musk
5,those,0,0,215,musk
5,through,0,0,215,musk
5,too,0,0,215,musk
5,under,0,0,215,musk
5,until,0,0,215,musk
5,was,1,4.651162790697675,215,musk
5,were,1,4.651162790697675,215,musk
5,what,0,0,215,musk
5,when,0,0,215,musk
5,where,0,0,215,musk
5,which,1,4.651162790697675,215,musk
5,while,0,0,215,musk
5,who,0,0,215,musk
5,whom,0,0,215,musk
5,with,3,13.953488372093023,215,musk
5,would,0,0,215,musk
5,you,8,37.2093023255814,215,musk
5,your,0,0,215,musk
6,about,1,9.70873786407767,103,musk
6,after,0,0,103,musk
6,again,0,0,103,musk
6,against,0,0,103,musk
6,all,0,0,103,musk
6,and,4,38.83495145631068,103,musk
6,are,0,0,103,musk
6,been,0,0,103,musk
6,below,0,0,103,musk
6,between,0,0,103,musk
6,both,0,0,103,musk
6,but,2,19.41747572815534,103,musk
6,cannot,0,0,103,musk
6,could,1,9.70873786407767,103,musk
6,did,0,0,103,musk
6,down,0,0,103,musk
6,each,0,0,103,musk
6,few,0,0,103,musk
6,for,1,9.70873786407767,103,musk
6,from,0,0,103,musk
6,further,0,0,103,musk
6,had,0,0,103,musk
6,has,1,9.70873786407767,103,musk
6,have,1,9.70873786407767,103,musk
6,here,0,0,103,musk
6,how,0,0,103,musk
6,into,0,0,103,musk
6,itself,0,0,103,musk
6,more,0,0,103,musk
6,most,1,9.70873786407767,103,musk
6,not,1,9.70873786407767,103,musk
6,off,0,0,103,musk
6,other,0,0,103,musk
6,our,0,0,103,musk
6,out,0,0,103,musk
6,over,0,0,103,musk
6,own,0,0,103,musk
6,same,0,0,103,musk
6,should,0,0,103,musk
6,some,0,0,103,musk
6,such,0,0,103,musk
6,than,1,9.70873786407767,103,musk
6,that,0,0,103,musk
6,the,3,29.126213592233007,103,musk
6,their,0,0,103,musk
6,them,0,0,103,musk
6,then,1,9.70873786407767,103,musk
6,there,1,9.70873786407767,103,musk
6,these,0,0,103,musk
6,they,0,0,103,musk
6,this,0,0,103,musk
6,those,0,0,103,musk
6,through,0,0,103,musk
6,too,0,0,103,musk
6,under,0,0,103,musk
6,until,0,0,103,musk
6,was,0,0,103,musk
6,were,0,0,103,musk
6,what,0,0,103,musk
6,when,0,0,103,musk
6,where,0,0,103,musk
6,which,0,0,103,musk
6,while,0,0,103,musk
6,who,0,0,103,musk
6,whom,0,0,103,musk
6,with,0,0,103,musk
6,would,2,19.41747572815534,103,musk
6,you,4,38.83495145631068,103,musk
6,your,0,0,103,musk
7,about,0,0,105,musk
7,after,0,0,105,musk
7,again,0,0,105,musk
7,against,0,0,105,musk
7,all,1,9.523809523809524,105,musk
7,and,3,28.57142857142857,105,musk
7,are,1,9.523809523809524,105,musk
7,been,0,0,105,musk
7,below,1,9.523809523809524,105,musk
7,between,0,0,105,musk
7,both,0,0,105,musk
7,but,1,9.523809523809524,105,musk
7,cannot,1,9.523809523809524,105,musk
7,could,0,0,105,musk
7,did,0,0,105,musk
7,down,0,0,105,musk
7,each,0,0,105,musk
7,few,0,0,105,musk
7,for,2,19.047619047619047,105,musk
7,from,0,0,105,musk
7,further,0,0,105,musk
7,had,0,0,105,musk
7,has,0,0,105,musk
7,have,3,28.57142857142857,105,musk
7,here,0,0,105,musk
7,how,0,0,105,musk
7,into,0,0,105,musk
7,itself,0,0,105,musk
7,more,0,0,105,musk
7,most,0,0,105,musk
7,not,0,0,105,musk
7,off,0,0,105,musk
7,other,0,0,105,musk
7,our,0,0,105,musk
7,out,0,0,105,musk
7,over,1,9.523809523809524,105,musk
7,own,0,0,105,musk
7,same,0,0,105,musk
7,should,0,0,105,musk
7,some,0,0,105,musk
7,such,0,0,105,musk
7,than,0,0,105,musk
7,that,2,19.047619047619047,105,musk
7,the,12,114.28571428571428,105,musk
7,their,0,0,105,musk
7,them,0,0,105,musk
7,then,0,0,105,musk
7,there,0,0,105,musk
7,these,0,0,105,musk
7,they,0,0,105,musk
7,this,1,9.523809523809524,105,musk
7,those,0,0,105,musk
7,through,0,0,105,musk
7,too,0,0,105,musk
7,under,0,0,105,musk
7,until,0,0,105,musk
7,was,0,0,105,musk
7,were,0,0,105,musk
7,what,1,9.523809523809524,105,musk
7,when,1,9.523809523809524,105,musk
7,where,1,9.523809523809524,105,musk
7,which,1,9.523809523809524,105,musk
7,while,0,0,105,musk
7,who,0,0,105,musk
7,whom,0,0,105,musk
7,with,1,9.523809523809524,105,musk
7,would,0,0,105,musk
7,you,7,66.66666666666667,105,musk
7,your,1,9.523809523809524,105,musk
8,about,1,7.633587786259542,131,musk
8,after,0,0,131,musk
8,again,0,0,131,musk
8,against,0,0,131,musk
8,all,1,7.633587786259542,131,musk
8,and,5,38.16793893129771,131,musk
8,are,2,15.267175572519085,131,musk
8,been,0,0,131,musk
8,below,0,0,131,musk
8,between,0,0,131,musk
8,both,1,7.633587786259542,131,musk
8,but,1,7.633587786259542,131,musk
8,cannot,0,0,131,musk
8,could,0,0,131,musk
8,did,0,0,131,musk
8,down,0,0,131,musk
8,each,1,7.633587786259542,131,musk
